service,timestamp,rr,sr,mrt,count
recommendationservice-grpc,1647716520,100.0,100.0,3.1489795918281818,98
recommendationservice-grpc,1647716580,100.0,100.0,3.55250000001688,80
recommendationservice-grpc,1647716640,100.0,100.0,3.294387755091112,98
recommendationservice-grpc,1647716700,100.0,100.0,3.254545454549688,88
recommendationservice-grpc,1647716760,100.0,100.0,3.260526315787023,95
recommendationservice-grpc,1647716820,100.0,100.0,3.218072289152138,83
recommendationservice-grpc,1647716880,100.0,100.0,3.3084158415855414,101
recommendationservice-grpc,1647716940,100.0,100.0,3.265053763444866,93
recommendationservice-grpc,1647717000,100.0,100.0,3.244845360822342,97
recommendationservice-grpc,1647717060,100.0,100.0,3.209042553188022,94
recommendationservice-grpc,1647717120,100.0,100.0,3.2700000000116414,100
recommendationservice-grpc,1647717180,100.0,100.0,3.321176470588783,85
recommendationservice-grpc,1647717240,100.0,100.0,3.4156565656462177,99
recommendationservice-grpc,1647717300,100.0,100.0,3.123118279574399,93
recommendationservice-grpc,1647717360,100.0,100.0,3.3576470588196945,85
recommendationservice-grpc,1647717420,100.0,100.0,3.2103448275867423,87
recommendationservice-grpc,1647717480,100.0,100.0,3.315957446808015,94
recommendationservice-grpc,1647717540,100.0,100.0,3.2587209302379727,86
recommendationservice-grpc,1647717600,100.0,100.0,3.2303191489327023,94
recommendationservice-grpc,1647717660,100.0,100.0,3.379545454549688,88
recommendationservice-grpc,1647717720,100.0,100.0,3.263297872332995,94
recommendationservice-grpc,1647717780,100.0,100.0,3.310000000006574,85
recommendationservice-grpc,1647717840,100.0,100.0,3.3027472527452058,91
recommendationservice-grpc,1647717900,100.0,100.0,3.146739130432252,92
recommendationservice-grpc,1647717960,100.0,100.0,3.26451612904077,93
recommendationservice-grpc,1647718020,100.0,100.0,3.3282178217858664,101
recommendationservice-grpc,1647718080,100.0,100.0,3.476436781603308,87
recommendationservice-grpc,1647718140,100.0,100.0,3.253763440858713,93
recommendationservice-grpc,1647718200,100.0,100.0,3.15425531915389,94
recommendationservice-grpc,1647718260,100.0,100.0,3.373888888887854,90
recommendationservice-grpc,1647718320,100.0,100.0,3.24247311827256,93
recommendationservice-grpc,1647718380,100.0,100.0,3.2870967742030617,93
recommendationservice-grpc,1647718440,100.0,100.0,3.410674157301278,89
recommendationservice-grpc,1647718500,100.0,100.0,3.15879120878558,91
recommendationservice-grpc,1647718560,100.0,100.0,3.1953125,96
recommendationservice-grpc,1647718620,100.0,100.0,3.3119318181759976,88
recommendationservice-grpc,1647718680,100.0,100.0,3.2722222222264556,99
recommendationservice-grpc,1647718740,100.0,100.0,3.2772727272663773,88
recommendationservice-grpc,1647718800,100.0,100.0,3.3536458333474,96
recommendationservice-grpc,1647718860,100.0,100.0,3.1664705882205024,85
recommendationservice-grpc,1647718920,100.0,100.0,3.3381443298973874,97
recommendationservice-grpc,1647718980,100.0,100.0,3.2858823529417243,85
recommendationservice-grpc,1647719040,100.0,100.0,3.2418269230827437,104
recommendationservice-grpc,1647719100,100.0,100.0,3.361666666674945,90
recommendationservice-grpc,1647719160,100.0,100.0,3.1326315789287418,95
recommendationservice-grpc,1647719220,100.0,100.0,3.355392156869593,102
recommendationservice-grpc,1647719280,100.0,100.0,3.4641176470719715,85
recommendationservice-grpc,1647719340,100.0,100.0,3.1526315789449177,95
recommendationservice-grpc,1647719400,100.0,100.0,3.4183673469363995,98
recommendationservice-grpc,1647719460,100.0,100.0,3.1594444444454792,90
recommendationservice-grpc,1647719520,100.0,100.0,3.184895833338184,96
recommendationservice-grpc,1647719580,100.0,100.0,3.324999999995011,84
recommendationservice-grpc,1647719640,100.0,100.0,3.1568627450911912,102
recommendationservice-grpc,1647719700,100.0,100.0,3.384567901233418,81
recommendationservice-grpc,1647719760,100.0,100.0,3.4252747252742135,91
recommendationservice-grpc,1647719820,100.0,100.0,2.9637755102036065,98
recommendationservice-grpc,1647719880,100.0,100.0,3.609239130450473,92
recommendationservice-grpc,1647719940,100.0,100.0,3.1160194174639737,103
shippingservice-grpc,1647716400,100.0,100.0,0.06702127659571759,47
shippingservice-grpc,1647716460,100.0,100.0,0.06702127659571759,47
shippingservice-grpc,1647716520,100.0,100.0,0.04374999999996968,24
shippingservice-grpc,1647716580,100.0,100.0,0.05000000000000866,42
shippingservice-grpc,1647716640,100.0,100.0,0.036206896551730414,29
shippingservice-grpc,1647716700,100.0,100.0,0.04883720930231818,43
shippingservice-grpc,1647716760,100.0,100.0,0.03500000000000606,30
shippingservice-grpc,1647716820,100.0,100.0,0.051219512195119735,41
shippingservice-grpc,1647716880,100.0,100.0,0.032812500000005684,32
shippingservice-grpc,1647716940,100.0,100.0,0.07874999999999091,40
shippingservice-grpc,1647717000,100.0,100.0,0.02999999999997921,35
shippingservice-grpc,1647717060,100.0,100.0,0.05384615384618067,39
shippingservice-grpc,1647717120,100.0,100.0,0.026923076923081588,39
shippingservice-grpc,1647717180,100.0,100.0,0.07241379310344515,29
shippingservice-grpc,1647717240,100.0,100.0,0.020588235294121213,51
shippingservice-grpc,1647717300,100.0,100.0,0.10499999999994998,20
shippingservice-grpc,1647717360,100.0,100.0,0.0,49
shippingservice-grpc,1647717420,100.0,100.0,0.1400000000001152,15
shippingservice-grpc,1647717480,100.0,100.0,0.01842105263157416,57
shippingservice-grpc,1647717540,100.0,100.0,0.12352941176472729,17
shippingservice-grpc,1647717600,100.0,100.0,0.0,48
shippingservice-grpc,1647717660,100.0,100.0,0.11666666666663635,27
shippingservice-grpc,1647717720,100.0,100.0,0.047727272727280994,44
shippingservice-grpc,1647717780,100.0,100.0,0.18863636363630576,22
shippingservice-grpc,1647717840,100.0,100.0,0.0,50
shippingservice-grpc,1647717900,100.0,100.0,0.22500000000003897,14
shippingservice-grpc,1647717960,100.0,100.0,0.020588235294112297,51
shippingservice-grpc,1647718020,100.0,100.0,0.10161290322579472,31
shippingservice-grpc,1647718080,100.0,100.0,0.0,42
shippingservice-grpc,1647718140,100.0,100.0,0.07000000000001212,30
shippingservice-grpc,1647718200,100.0,100.0,0.02386363636363533,44
shippingservice-grpc,1647718260,100.0,100.0,0.07000000000004244,30
shippingservice-grpc,1647718320,100.0,100.0,0.0,37
shippingservice-grpc,1647718380,100.0,100.0,0.08513513513510072,37
shippingservice-grpc,1647718440,100.0,100.0,0.06562499999997584,32
shippingservice-grpc,1647718500,100.0,100.0,0.19324324324333172,37
shippingservice-grpc,1647718560,100.0,100.0,0.02560975609755432,41
shippingservice-grpc,1647718620,100.0,100.0,0.03888888888882826,27
shippingservice-grpc,1647718680,100.0,100.0,0.023333333333337376,45
shippingservice-grpc,1647718740,100.0,100.0,0.0,24
shippingservice-grpc,1647718800,100.0,100.0,0.05624999999998538,56
shippingservice-grpc,1647718860,100.0,100.0,0.0,13
shippingservice-grpc,1647718920,100.0,100.0,0.0583333333333687,54
shippingservice-grpc,1647718980,100.0,100.0,0.0,21
shippingservice-grpc,1647719040,100.0,100.0,0.041999999999970894,50
shippingservice-grpc,1647719100,100.0,100.0,0.0,25
shippingservice-grpc,1647719160,100.0,100.0,0.0670212765957563,47
shippingservice-grpc,1647719220,100.0,100.0,0.0,33
shippingservice-grpc,1647719280,100.0,100.0,0.028378378378371004,37
shippingservice-grpc,1647719340,100.0,100.0,0.0,31
shippingservice-grpc,1647719400,100.0,100.0,0.021000000000003637,50
shippingservice-grpc,1647719460,100.0,100.0,0.0,21
shippingservice-grpc,1647719520,100.0,100.0,0.06562499999999243,48
shippingservice-grpc,1647719580,100.0,100.0,0.0,22
shippingservice-grpc,1647719640,100.0,100.0,0.06299999999996544,50
shippingservice-grpc,1647719700,100.0,100.0,0.052500000000009095,20
shippingservice-grpc,1647719760,100.0,100.0,0.02187500000000379,48
shippingservice-grpc,1647719820,100.0,100.0,0.03888888888889563,27
shippingservice-grpc,1647719880,100.0,100.0,0.04117647058826026,51
shippingservice-grpc,1647719940,100.0,100.0,0.0,24
adservice-http,1647716400,100.0,100.0,8.768750000007762,24
adservice-http,1647716460,100.0,100.0,8.768750000007762,24
adservice-http,1647716520,100.0,100.0,8.560416666669576,24
adservice-http,1647716580,100.0,100.0,8.829166666653085,24
adservice-http,1647716640,100.0,100.0,8.643750000007762,24
adservice-http,1647716700,100.0,100.0,8.810416666664727,24
adservice-http,1647716760,100.0,100.0,8.602083333336244,24
adservice-http,1647716820,100.0,100.0,8.745833333329452,24
adservice-http,1647716880,100.0,100.0,8.602083333341094,24
adservice-http,1647716940,100.0,100.0,8.787499999986418,24
adservice-http,1647717000,100.0,100.0,8.972916666675397,24
adservice-http,1647717060,100.0,100.0,8.685416666664727,24
adservice-http,1647717120,100.0,100.0,8.66250000000097,24
adservice-http,1647717180,100.0,100.0,8.602083333341094,24
adservice-http,1647717240,100.0,100.0,8.643749999988358,24
adservice-http,1647717300,100.0,100.0,8.76874999999806,24
adservice-http,1647717360,100.0,100.0,8.745833333339155,24
adservice-http,1647717420,100.0,100.0,8.685416666664727,24
adservice-http,1647717480,100.0,100.0,8.66250000000097,24
adservice-http,1647717540,100.0,100.0,8.602083333331393,24
adservice-http,1647717600,100.0,100.0,8.5000000000097,24
adservice-http,1647717660,100.0,100.0,8.787499999986418,24
adservice-http,1647717720,100.0,100.0,8.704166666677338,24
adservice-http,1647717780,100.0,100.0,8.764583333327513,24
adservice-http,1647717840,100.0,100.0,8.78750000000097,24
adservice-http,1647717900,100.0,100.0,8.78750000000097,24
adservice-http,1647717960,100.0,100.0,8.560416666674428,24
adservice-http,1647718020,100.0,100.0,8.745833333319752,24
adservice-http,1647718080,100.0,100.0,8.560416666664727,24
adservice-http,1647718140,100.0,100.0,8.560416666669576,24
adservice-http,1647718200,100.0,100.0,8.602083333341094,24
adservice-http,1647718260,100.0,100.0,8.704166666662786,24
adservice-http,1647718320,100.0,100.0,8.78750000000097,24
adservice-http,1647718380,100.0,100.0,8.5,24
adservice-http,1647718440,100.0,100.0,8.704166666672487,24
adservice-http,1647718500,100.0,100.0,8.602083333331393,24
adservice-http,1647718560,100.0,100.0,8.602083333321692,24
adservice-http,1647718620,100.0,100.0,8.727083333336244,24
adservice-http,1647718680,100.0,100.0,8.704166666672487,24
adservice-http,1647718740,100.0,100.0,8.560416666664727,24
adservice-http,1647718800,100.0,100.0,8.66250000000097,24
adservice-http,1647718860,100.0,100.0,8.602083333331393,24
adservice-http,1647718920,100.0,100.0,8.602083333341094,24
adservice-http,1647718980,100.0,100.0,8.662499999986418,24
adservice-http,1647719040,100.0,100.0,8.704166666677338,24
adservice-http,1647719100,100.0,100.0,8.64374999999806,24
adservice-http,1647719160,100.0,100.0,8.685416666664727,24
adservice-http,1647719220,100.0,100.0,8.66250000000097,24
adservice-http,1647719280,100.0,100.0,8.602083333341094,24
adservice-http,1647719340,100.0,100.0,8.787499999986418,24
adservice-http,1647719400,100.0,100.0,8.602083333331393,24
adservice-http,1647719460,100.0,100.0,8.643750000007762,24
adservice-http,1647719520,100.0,100.0,8.704166666667637,24
adservice-http,1647719580,100.0,100.0,8.745833333329452,24
adservice-http,1647719640,100.0,100.0,8.64375000000291,24
adservice-http,1647719700,100.0,100.0,8.560416666674428,24
adservice-http,1647719760,100.0,100.0,8.787499999986418,24
adservice-http,1647719820,100.0,100.0,8.704166666672487,24
adservice-http,1647719880,100.0,100.0,8.64374999999806,24
adservice-http,1647719940,100.0,100.0,8.5,24
frontend-http,1647716400,100.0,100.0,53.098290598290596,117
frontend-http,1647716460,100.0,100.0,53.098290598290596,117
frontend-http,1647716520,100.0,100.0,46.52985074626866,134
frontend-http,1647716580,100.0,100.0,48.88531746031783,126
frontend-http,1647716640,100.0,100.0,51.57377049180328,122
frontend-http,1647716700,100.0,100.0,44.275735294117645,136
frontend-http,1647716760,100.0,100.0,52.23521739130374,115
frontend-http,1647716820,100.0,100.0,45.81297709923664,131
frontend-http,1647716880,100.0,100.0,48.19503816793929,131
frontend-http,1647716940,100.0,100.0,47.90110294117596,136
frontend-http,1647717000,100.0,100.0,46.42913385826772,127
frontend-http,1647717060,100.0,100.0,48.61785714285714,140
frontend-http,1647717120,100.0,100.0,51.307377049180324,122
frontend-http,1647717180,100.0,100.0,44.39296296296244,135
frontend-http,1647717240,100.0,100.0,49.67733812949657,139
frontend-http,1647717300,100.0,100.0,46.992276422764604,123
frontend-http,1647717360,100.0,100.0,47.29139344262238,122
frontend-http,1647717420,100.0,100.0,48.98739495798319,119
frontend-http,1647717480,100.0,100.0,50.504296875000364,128
frontend-http,1647717540,100.0,100.0,45.7843220338987,118
frontend-http,1647717600,100.0,100.0,47.473255813952946,129
frontend-http,1647717660,100.0,100.0,48.479838709677416,124
frontend-http,1647717720,100.0,100.0,48.34166666666737,132
frontend-http,1647717780,100.0,100.0,47.84583333333333,120
frontend-http,1647717840,100.0,100.0,47.996850393700605,127
frontend-http,1647717900,100.0,100.0,47.5125,120
frontend-http,1647717960,100.0,100.0,46.54888888888872,135
frontend-http,1647718020,100.0,100.0,47.720588235294116,136
frontend-http,1647718080,100.0,100.0,46.72950819672131,122
frontend-http,1647718140,100.0,100.0,48.81923076923077,130
frontend-http,1647718200,100.0,100.0,46.348837209302324,129
frontend-http,1647718260,100.0,100.0,51.40479999999982,125
frontend-http,1647718320,100.0,100.0,44.18786764705831,136
frontend-http,1647718380,100.0,100.0,49.60162601626016,123
frontend-http,1647718440,100.0,100.0,47.843893129771345,131
frontend-http,1647718500,100.0,100.0,48.980241935484244,124
frontend-http,1647718560,100.0,100.0,45.898863636363814,132
frontend-http,1647718620,100.0,100.0,48.55555555555556,126
frontend-http,1647718680,100.0,100.0,48.70423076923023,130
frontend-http,1647718740,100.0,100.0,46.59349593495935,123
frontend-http,1647718800,100.0,100.0,47.70955882352941,136
frontend-http,1647718860,100.0,100.0,46.69999999999981,123
frontend-http,1647718920,100.0,100.0,49.34016393442623,122
frontend-http,1647718980,100.0,100.0,45.01589147286858,129
frontend-http,1647719040,100.0,100.0,49.04580419580452,143
frontend-http,1647719100,100.0,100.0,49.390756302521005,119
frontend-http,1647719160,100.0,100.0,46.960144927536234,138
frontend-http,1647719220,100.0,100.0,47.333333333333336,138
frontend-http,1647719280,100.0,100.0,46.33104838709621,124
frontend-http,1647719340,100.0,100.0,48.65769230769231,130
frontend-http,1647719400,100.0,100.0,49.714503816794604,131
frontend-http,1647719460,100.0,100.0,46.31999999999982,130
frontend-http,1647719520,100.0,100.0,52.17379032258008,124
frontend-http,1647719580,100.0,100.0,44.14016393442604,122
frontend-http,1647719640,100.0,100.0,50.9855555555559,135
frontend-http,1647719700,100.0,100.0,44.53688524590164,122
frontend-http,1647719760,100.0,100.0,48.92985074626935,134
frontend-http,1647719820,100.0,100.0,50.19789915966328,119
frontend-http,1647719880,100.0,100.0,48.981617647058826,136
frontend-http,1647719940,100.0,100.0,47.71811594202966,138
adservice-grpc,1647705600,100.0,100.0,2.4677272727268496,110
adservice-grpc,1647705660,100.0,100.0,2.4677272727268496,110
adservice-grpc,1647705720,100.0,100.0,2.7846153846140416,52
adservice-grpc,1647705780,100.0,100.0,2.4190476190465104,105
adservice-grpc,1647705840,100.0,100.0,2.658333333330423,48
adservice-grpc,1647705900,100.0,100.0,2.5292553191501748,94
adservice-grpc,1647705960,100.0,100.0,2.37142857141693,56
adservice-grpc,1647706020,100.0,100.0,2.393888888892252,90
adservice-grpc,1647706080,100.0,100.0,2.4371428571475136,70
adservice-grpc,1647706140,100.0,100.0,2.273595505617716,89
adservice-grpc,1647706200,100.0,100.0,2.4565217391253733,69
adservice-grpc,1647706260,100.0,100.0,2.4585227272777543,88
adservice-grpc,1647706320,100.0,100.0,2.4718309859171326,71
adservice-grpc,1647706380,100.0,100.0,2.5273809523828925,84
adservice-grpc,1647706440,100.0,100.0,2.32196969695735,66
adservice-grpc,1647706500,100.0,100.0,2.216292134835385,89
adservice-grpc,1647706560,100.0,100.0,2.485526315794375,76
adservice-grpc,1647706620,100.0,100.0,2.640449438202247,89
adservice-grpc,1647706680,100.0,100.0,2.37890625,64
adservice-grpc,1647706740,100.0,100.0,2.4086419753069173,81
adservice-grpc,1647706800,100.0,100.0,2.3302816901401893,71
adservice-grpc,1647706860,100.0,100.0,2.5197530864137168,81
adservice-grpc,1647706920,100.0,100.0,2.2981250000055296,80
adservice-grpc,1647706980,100.0,100.0,2.405696202532235,79
adservice-grpc,1647707040,100.0,100.0,2.4640000000037254,75
adservice-grpc,1647707100,100.0,100.0,2.460256410243276,78
adservice-grpc,1647707160,100.0,100.0,2.2790540540590882,74
adservice-grpc,1647707220,100.0,100.0,2.324375000005239,80
adservice-grpc,1647707280,100.0,100.0,2.3375,80
adservice-grpc,1647707340,100.0,100.0,2.482307692310916,65
adservice-grpc,1647707400,100.0,100.0,2.3344155844155843,77
adservice-grpc,1647707460,100.0,100.0,2.342361111106584,72
adservice-grpc,1647707520,100.0,100.0,2.264204545459837,88
adservice-grpc,1647707580,100.0,100.0,2.3805970149253732,67
adservice-grpc,1647707640,100.0,100.0,2.4464788732355016,71
adservice-grpc,1647707700,100.0,100.0,2.2620000000003104,75
adservice-grpc,1647707760,100.0,100.0,2.150735294121071,68
adservice-grpc,1647707820,100.0,100.0,2.5222222222184856,81
adservice-grpc,1647707880,100.0,100.0,2.30352112675794,71
adservice-grpc,1647707940,100.0,100.0,2.231097560977881,82
adservice-grpc,1647708000,100.0,100.0,2.2482352941146337,85
adservice-grpc,1647708060,100.0,100.0,2.484459459460718,74
adservice-grpc,1647708120,100.0,100.0,2.1506329113971208,79
adservice-grpc,1647708180,100.0,100.0,2.2974025973953403,77
adservice-grpc,1647708240,100.0,100.0,2.404268292681791,82
adservice-grpc,1647708300,100.0,100.0,2.450714285718277,70
adservice-grpc,1647708360,100.0,100.0,2.3756250000034926,80
adservice-grpc,1647708420,100.0,100.0,2.347619047618493,84
adservice-grpc,1647708480,100.0,100.0,2.2765060240930195,83
adservice-grpc,1647708540,100.0,100.0,2.5468354430432796,79
adservice-grpc,1647708600,100.0,100.0,2.212025316455696,79
adservice-grpc,1647708660,100.0,100.0,2.4457746478843725,71
adservice-grpc,1647708720,100.0,100.0,2.381481481483206,81
adservice-grpc,1647708780,100.0,100.0,2.4743589743559893,78
adservice-grpc,1647708840,100.0,100.0,2.6090361445746666,83
